별점,리뷰,날짜
3,알쓸신잡 보고 찾아간집인데 다찌로 해산물을 다양하게 즐겨볼 생각으로 한번 정도 방문은 괜찮을거 같네요 술을 즐기는 사람한텐 몇잔 안 먹었는데 다 나왔다 그래서 실망할수 있습니다,5년 전
5,재료가 신선하고 통영 다찌의 다양한 맛을 느낄 수 있습니다. 가격이 다른 집에 비해 비싼 편이지만 나름 값은 한다고 생각해서 별 많이 드림.,5년 전
2,참으로 불친절하고 음식은 성의없고 TV 알쓸신잡 나오기 전에는 어떤음식이 나왔는지 모르지만 서빙보는 직원들은 하나같이 기계적이고 음식은 뭐가 나오는지 아무도 모르고 술을 더마시고 싶어도 안주가 없어서 못마시고 직원인지 사장딸인지 말도 안되는 소리하고 왜 모든직원이 불친절하거나 한국말은 영어보다 어렵게 하고 이해가 안된다. 물론 몇몇 음식은 별미이긴 한데 전체적으로 일부러 돈주고 오기에는 아쉬운 부분이 많다. 사장이 이글을 본다면 많이 고민하고 개선해야 할 부분이 많다... 유시민의 얼굴과 입에 먹칠하지마라~~~!!^^,6년 전
4,맛있고 친절하고 깔끔하고 깨끗하고,4년 전
5,"점심먹었고 멍게비빔밥이랑 물회먹었어요
밑반찬도 정갈하고 음식이 맛났어요
멍게 비빔밥은 매우 고소하고 물회는 시원하고 칼칼하니좋아요",1년 전
1,글쎄요~ 가격보다 놀라운건 냉면기에 주는 저급 매운탕과 어느것도 리필되지 않는 찬과 술안주라고 나오는  간장전복 늘어진 튀김 ...원래 그런건지 ..기대가 컸던건지...이러니 방송국 넘들이라고 하는가봐,6년 전
3,"맛과 형식중에 형식을 중시한 느낌이 강했지만 통영의 맛에 대해 빠르게 느낄수 있었습니다. 다만 20대의 나이로 해산물에 대해 잘 모르는데 15가지의 디쉬에서 설명이 없다는게 안타깝습니다. 먹으면서도 뭐인지를 몰라 일일이 물어보는 것이 아니라 미리 알려주면 더 나은 서비스라고 생각합니다. 또한 전식, 중식, 후식의 개념이 아니라 처음부터 끝까지 메인디쉬로 구성을하니 개운하지 않습니다. 음식에 관심이 있으시다면 이 구성에 대해 더 신경을 써야 할 것 같습니다.",4년 전
1,"뭐랄까.. 해산물이 이렇게 싱싱하면 다른맛이 나는구나 이런생각이 들었어요
다른맛이란 신선한충격 맛이 최고였어요
특히 생선구이는 평소에 먹는 맛과는 아주 다르고 여튼 맛이좋은이유는 신선함이였던거 같아요
다시 찾고싶은 음식점이에요

추가 리뷰 올립니다
2022년 8월 지난 몇년간 여름휴가때만 찾아간
벅수다찌집
너무 많이 달라졌네요
아쉽네요 가격도 많이ㅜ올랐고요
맛은 완전 일반 음식점하고 다른게 없어요
굳이 찾아가서 먹어야할만큼 기대할게 없어졌습니다
이를테면 1인분에27000원정도의 맛과양을
55000원 파는 느낌
예전에는 30000원짜리1인분이 80000원의 가치라고 느꼈는데
뭐.. 핑계가 있을수 있지만
가격이 오른만큼 예전의 맛을 유지 하였다면 고마웠을텐데..
실망만 가득찼네요
이젠 절대 추천 못합니다
다른곳 찾아 드시는게 나을거 같습니다",2년 전
5,알씁신잡에 나온 가게입니다. 통영시 항남동에 있는 가게로서 커지는 않지만 그런데로 멋이 있습니다. 맛은 호불호가 갈리지만 제입에는 맛는 것이 많았습니다. 식당 중앙에 보면 팔각으로 된 멋진 모습을 볼 수 있습니다,5년 전
4,"싱싱한 해물요리 맛집입니다. 다찌집 보다는 해물한정식집. 여행객 및 여성분들 취향에 맞춘듯 깨끗한 인테리어와 분위기를 갖추고 있어요. 주차는 한산대첩광장 지하 주차장을 이용하면 편리합니다. 그러나, 충무는 콜택시를 이용하면 매우 편하네요. 주차에 신경쓰지 않아도 될 듯.",3년 전
3,"인당 4만원의 가격대에도 불구하고 만족도가 현저하게 낫다 장을 왜그리 조금씩 주는지도 모르겠고 매운탕이라 주는 생선국은 아주 최악이다
혹시나 했던 다찌 경험을 아주 쉣으로 만들어준 식당! 조미료를 안쓰는게 자랑이 아니라 어찌됐든 간을 맞춰 음식을 내줘야는게 식당이다 이 기본도 안된 요리사야",3년 전
3,"특별할것 없는데 비쌈
가짓수는 많아보임
가리비에서 모래 씹히는데 자연산이라는 쌉소리를 하심
가리비는 원래 해감도 안합니다.
찌다가 입벌린 곳으로 모래가 들어간거죠
가리비 사건 포함하면 별 두개가 맞는데
주인이 아니라 젋은 분이 설명한거라
참작해서 세개입니다.",3년 전
2,"아무리 물가가 올랐다고 하지만 해도 해도 너무한 음식대비 가격.
과연 두번갈 사람 또 있을까요?
혹시나 하신 분들은 직접 경험해 보세요",2년 전
1,"토박이로 벅수 참 좋아 햇는데 이젠 초심을 떠난 다찌집.
통영산 해물이 아닌 이상한 나라 수입 해물들이 입맛 상하게하고 다시 방문하고 싶지 않네요..통영해산물들로 이름을 날려 돈좀 버니 장삿속으로 빗나가 안타깝네요..ㅜㅜ게다가 음식이 한꺼번에 다 나오니..빨리 먹고 나가란 뜻???",4년 전
5,다양한 해산물과 갈치구이 새우구이 조림 조개살된장볶음 게장샤베트 등 여기만의 특유의 음식을 즐길수 있어 좋아요.1인당 4만원.통영 다찌 골목에 위치.,5년 전
3,문열고 들어가면 살짝 꼬리한 냄새가 나요 바닥은 장판인데 화장실과 부엌 사이는 쩍쩍 들러붙어요 좀 더러워요. 2020년 2월 8일 토요일 오후4시경에 갔고 우리가 첫손님. 3명 기본상이 12만원인데 기대보다 훨씬 못함. 이돈주고 이거 먹자고 2시간넘게 운전해서 갔나 싶음. 생선회에선 뼈도 나옴. 그치만 과메기는 맛나고 해산물은 정말 싱싱했음. 마지막 안주가 냉동게에 게장 양념 뿌린건데 왜 냉동게 주는지 이해가 안됨,5년 전
1,"1인당 4만원 다찌집인줄 알고.왔는데
다찌집도 아닌 일식집인데,

일식집치고도 너무 형편없네요.

여길 추천한 알쓸신잡 프로그램측도 너무 싫어지네요.

오늘하루 통영에 대해 좋았던 감정. 완전 실망.대실망이네요.",3년 전
3,"나쁘지 않아요.
굴 신선하고 좋았어요. 다른음식도..
다만 여러 방송에 나오던데 내가 먹은거하고 좀 틀리네요.",2년 전
4,신선하고 여러종류 먹을 수 있어서 좋네요. 은근 배불러서 술도 다 못먹었어요ㅋㅋ 술 많이 드시는 분이 가면 좋을것 같아요,6년 전
4,"다찌 처음 접해보았다. 가격은 좀 비싸지만 알차게 골고루 맛있게 먹었습니다.
다음에도 또 오고싶은집.
앞집 간판이 커서 벅수다찌 간판 좀 찾기 힘들어요.",4년 전
3,"3점
유명세에 비하여 그다지 맛있다는 느낌은 없음.
인당 4만원인데 2만5천원이면 다찌집으로는 베스트일 것 같음",3년 전
4,양도적당 맛도 좋ㅇㅏ요,3년 전
4,검색해보고 갔는데  깔끔하고  좋았는데  가격이  쫌  있네요,4년 전
2,"둘이 갔는데 8만원은 좀비싸요, 가성비가 좀 딸려요. 술을 계속먹으면 반찬이 나온다는데 술안먹는 사람이 가기엔 좀 그러네요. 암튼 두번은 못갈듯ㅎ 술많이 먹을 각오한다면 다시한번 가볼맘은 있어요.",6년 전
4,"음식에  대한 설명도  친절하시고 해산물도 싱싱해서 그런지  맛이 좋아습니다
여행하면 쌓인 피로가  싹~  사라지네요
벅수다찌  최고예요",6년 전
5,주말인데도 당일 예약 가능해서 먹을 수 있었어요. 통영 여행중 기대했는데 엄마가 무척 좋아하셨어요. 먹을줄 아는 해산물이 별로 없어서 좋아하는 음식들은 아니어도 색다른 맛에 즐거운 식사였어요. 아 마지막에 해물탕은 별로에요. 후추맛 잔뜩 나더라구요ㅋㅋ 통영에 왔다면 꼭 이집이 아니어도 다찌집 꼭 가보길 추천해요. 그런데 다음에 통영에 오면 저는 그냥 횟집 갈 갓 같아요!!ㅋㅋ,7년 전
4,신선한 해산물..몇몇 유명한 다찌집 보다는 괜찮았음..특히 울산다찌 비추..방송탄 이후로 손님이 많아져 서비스는 부실한 느낌..가격이 인당 4만원으로 조금은 부담스러운 다찌집..3만원 정도가 적정선 일듯..그래도 통영에 왔으면 한번은 방문할듯..,7년 전
4,통영에서 유명한곳,8달 전
5,"가격은 1인 4만4천이지만‥
줄줄이 제공되는 신선하고 맛있는 음식들은 충분이 값어치를 한다.",3년 전
1,"절대 가지마세요
여긴 다찌집 중
최악입니다
다찌문화가 퇴색되고
티비 나와서 장사 좀 된다고
너무 하는거 같아요

절대 절대 가지마세요

그정도 음식이면 반가격에 친절하고 제대로 된 다찌집,실비 갈 수 있어요",6년 전
5,벅수다찌는 20년이상 통영전통다찌집^^ 사장님 개발한 다찌양념으로 음식을 만드는곳😋 특히 꽃게무침은 천연벅수양념으로 살아있는 게를 급속냉동시켜 자른후에 시원한 꽃게무침 내어줍니다^^♡…,6년 전
4,새우장이..그런 쫀득한 식감을 처음인듯... 해산물도 엄청 싱싱하고 회는 숙성되서 넘 부드러웠어요. 사진을 못찍었네유 ㅜㅜ,3년 전
3,"예전 다찌가 아니라, 그냥 회코스요리집...
좀 아쉬움.
그래도 사람은 여전히 많더라~",4년 전
5,"음식도 실내도 서비스도 모두 좋았습니다
무엇보다 청결해서 좋습니다
1인당 4만원
돈 값어치 충분히 합니다",3년 전
4,다양한 다찌 특유의 요리 제공. 결코 질이 낫지 않은  코스요리. 설명이 곁들여진 서비스. 예전의 통영 다찌집 개념을 넘어선 다찌집.,4년 전
1,"식재료가 떨어졌다는 이유로
옆테이블과 차별된 음식을 제공 받았다
코스요리중 옆테이블은 인당 한마리씩 나오는 생선이
일행3명이었던 우리테이블엔 2마리가,,
우리보다 나중에 온 테이블엔 4명에 달랑 한마리만,,,
이럴꺼면 손님을 받지 마셔야죠~
인당 4만원이라는 비싼돈 내고
맛도 그닥에 기분은 거지같아져서 나옴,,--;",7년 전
5,형편 없어요 물회에 면도 뭉쳐저 있고요,10달 전
5,저녁시간은 대기시간이  있어서  점심때 갔어요.복잡하지도않고  조용한 분위기에서  맛있게 먹었어요.^^,7년 전
5,스타터만 먹어도 너무 배부르고 멍게비빔밥은 인생 비빔밥! 멍게 그렇게 많이 들어간 비빔밥은 처음 먹어봐요 ㅜ 음식 신선도와 퀄 너무 훌륭,4년 전
1,"통영 3만원이 기본인데.  여긴 4만원. OK. 값어치가 있겠다 생각했음.
근데 완전 개념없음. TV나왔다고 배짱장사함",7년 전
5,"일요일인데도 생각보다 조용하고 해산물도 신선해서 좋았습니다
가격은 쫌 센듯 하네요~~",7년 전
1,"전통적인 다찌집이라기보다 어설픈 일식집같은 분위기에 양과 종류도 적어요
맛도 별로구요
가격대비 먹을께 없어요
통영에 있는 다른 다찌집도 이집때문에 이미지 망칠듯한 느낌이 듬
특히 해산물과 회는 두젓가락 들면 없고 매운탕은
완전 조미료 맛만 납니다
가지마세요
완전 비추천",4년 전
5,음식 세팅이 되면 접시나 그릇에 담심 음식을 완전히  다 먹거나 안 먹는 음식도 빼면 새로운 음식을 계속 내어 줍니다   그럼 더 많이 더 골고루 드실수 있습니다,3년 전
4,"음식은 전체적으로 깔끔하고 맛납니다.
근데 가격이 좀 부담스럽더군요.
그래도 한번씩 가볼만 합니다.",4년 전
5,"18년도  6월에 갔을때는 넘 맛나게
잘 먹었는데  21년도에 1월에 갔을때는  넘 맛이 변한듯 했어요",4년 전
4,아주 친절하십니다! 서울서 와서 잘 모르실 거라고 설명도 잘 해주시고 안주도 맛있고 다양해요,6년 전
1,"알쓸신잡보고 갔는데... 대실망ㅠ
통영으로 자주오는 입장에선 여긴 통영 다찌집 중 별루;;; 다른데가 신선한 해산물이 훨~ 잘 나옴~!!!!",7년 전
1,"알쓸신잡 믿고 갔는데......ㅠㅠ 별로였어요.
가격은 엄청 비싸고, 사람도 많고, 서비스도 꽝.
다시는 안 갈거 같아요.
역시 방송은 믿으면 안되나 봅니다.",6년 전
3,아직 먹으로 가지는 못 했으나. 매번 지나갈 때 마다. 손님들이 많은 것을 보아 괜찮은 곳이라 생각합니다...뒤에 꼭 가보겠습니다..,4년 전
5,"좋은 곳입니다
꼭  다시 방문 하겠습니다
겨울이라 해산물을 먹는 공간이 조금 더 따듯하길 기대합니다",4년 전
4,배부르게 잘먹었습니다 맛있고 정갈하게 잘나왔어요 양이넘 많아서 많이 남기고온게 좀 아깝네요 ㅠ,4년 전
1,실비가 맞음 다찌 아님 !  비추!!  TV 방영이 사장님확장이전시켜주시네 비추!!  도대체 뮐 알고별5개를주는건지..,5년 전
2,맛없다.. 도대체 여기가 왜 유명한지 모르겠다. 맛있는게 하나도 없었다. 게다가 제공된 음식질에 비해 가격이 너무나도 비싸다.,6년 전
5,저희 회샤 워크샵을 통염으로 갔는데 거기에서 벅스다찌를 갔는데 너무 친절하고 맜있게 해주셨어요. 진짜  굿입니다~~^^,6년 전
3,가격대비 비싸요 ~~먹을것도 그닥 많이 나오지 않음요 술하나에 계속나는말억 갔는데 그렇지 않아요,4년 전
2,"별로..  전통다찌의 분위기보다는 상술이 가득한 술집으로 영업방식이 변했네요..
소문과는 많이 다른..",5년 전
2,"예전의 벅수 다찌를 기억하신다면 비추.
1년전에 새로 건물 지어서 이사를 하였는데 지금은
쯔끼다시 맛집정도. 배부르게 먹지는 못하고 술한잔 하는 정도.
여기서 먹고 허기져서 한산섬 식당가서 매운탕 먹음.
이젠 다찌도 아니고 식당도 아닌 이상한 집",4년 전
5,맛 대박. 싱싱하고 풍부하고 좋아요. 다만 대기시간이 길고 일찍닫아서 오후 7시 전에는 가야 먹을수 있어요.,7년 전
4,"점심에 통영 비빔밥 드세요
손님 왔을 때 점심식사로 훌륭해요",1년 전
4,"분위기 좋고 연인들이 좋아할 듯함
가성비는 떨어짐,비싸다고 느껴짐
인스타,페북 사진 좋아하는 사람은 추천함",3년 전
1,간장하고 생선구이는 맛있게 먹었는데 나머지는 신선도는 내 입맛에는 좀 그런거같더라고요,4년 전
3,가격 대비 그냥 그렇습니다 나중에 나오는 꽃게장은 맛있다고 합니다만 나머지는 그냥 보통,4년 전
1,가격대비 신선도 맛 완전 떨어짐.1년전에 방문했을땐 비싸도 신선해서좋았는데 이번엔 완전실패,6년 전
4,"소문만큼 맛난음식이 많습니다
생소한음식도 많코요
잘 먹고 갑니다",6년 전
4,"유시민씨가 갔다는디
안 갈 수 없었지요
젊은 여성분이 엄청 열심히 일하심.감동",4년 전
4,"대기 빼고
음식은 불만이 없다.
서울에서 이 가격엔 안되겠지?",3년 전
3,"한번 경험해보기 좋은, 우리일행은 해안가사람이라 잘 알지만 해산물 설명이 없어서 아쉬웠음.",4년 전
4,좀 비싸지만 만족해요,4년 전
5,"음식넘맛있어요
주인분께서 양도 많이주시고
가족같은분위기입니다",5년 전
1,절대 가지마세요.. 통영에서 꽁치통조림 매운탕 먹으러 온건 아니잖아요..전부 저렴한 해산물입니다..,3년 전
5,맛있어요,4년 전
5,역대 최고! 이렇게 맛있는 안주를 이렇게 많이 주는 곳은 정말 처음이라. 감동!!!,7년 전
2,음식이 다양해서 좋았어요  아쉬윤 점은 전반적으로 달았어요,3년 전
4,1인당4만원에 술안먹어도 맛있는 안주한끼 먹을수 있어요,7년 전
5,"사시미는 게도 할 수 있다 게사시미
눈으로 먹고 소리에 귀가 먹고 입으로 먹고 너무 맛있어서 감동먹고",4년 전
3,걍 쏘쏘~ 한번정도는 갈만함.,3년 전
3,좁고 비싸고 애들까지 다 시키라고 해서 음식 반은 남기고 옴. 유명세빼면 비추,5년 전
5,연휴에 벅수다찌 다녀왔는데 진짜 작년에 다른 다찌가서 실망하고 횟집 가려고했는데 일행이 다찌가보고 싶다고 해서 벅수다찌로 갔는데 작년에도 여기 왔으면 좋았을걸 ㅠㅠ 너무 만족합니당,6년 전
4,너무 다양한 음식들로 입안의 즐거운 여행이었네요^^친절한 직원분들,4년 전
5,깨끗하고 친절하시고 전 맛있게 먹었습니다. 통영까지가서 못먹었음 후회했어요~,4년 전
2,"별로네요
직원들은 친절하네요
와이파이는 불통입니다",4년 전
3,가격대비 음식이 좀 실망했어요,2년 전
2,주인 바뀌었나.. 알쓸신잡에서 봤던 주방요정님들 아님ㅜㅜ 완전 관광지임,1년 전
4,"추천한 사람이 욕먹지 않을곳 다른이에게 추천할수 있는곳, 다만 이동에 조력이 필요한분들께는 불편한 부분이 있음, 싸지않지만 후회하지 않을곳",5년 전
5,먹을만 합니다~~~쐬주먹기가~~,4년 전
4,맛은 있고 친절하네요. 단 옛날과 달리 가격이 많이 비싸졌네요,6년 전
1,통영 에서 가성비 안좋은곳 다른곳으로 가세요,4년 전
5,"현지인들이 가는 맛집.
음식 맛나게 잘 먹고 인근 공원에서 사진도 찍고_",3년 전
1,"관광객 들 을 위한 다찌노미...
다찌는 다찌다워야..풍성함은기본..
기본 이 실종된듯..",4년 전
1,"진짜 너무 실망이예요!!!!
지금까지 먹은 음식중 가격대비 최악입니다
별하나도 아깝습니다!!!!!!",7년 전
2,"높은 가격에 비해 아쉬운 음식이라
유명세에 낚인 기분이었어요.",4년 전
5,"통영에서 제일 잘하는집
관광객이 많이오고 통영사람도
많이오고 제일맛이는집
벅수다찌 한번가보세요",6년 전
1,내가 원래 바닷가사람이라 그런지 메리트없음. 특별한점 없음. 추천하지 않음.,7년 전
1,절대로가지마세요  통영전통다찌집아닙니다 1인분4만원 ㅠ 1만원줘도 아까울 음식들,4년 전
5,TV 나온 식당. 음식 버라이어티 함. 다만 술 잘드시는 분하고 가야 제대로 느낄수 있음.,6년 전
5,가격에맞는음식잇거같아요,3년 전
3,건물을 새로 지어 이사한 후 가봤습니다. 예전의 로칼후드의 정체성을 잃어버린 것 같아 아쉽네요.,3년 전
4,가성비 훌륭했습니다. 서빙들도 친절했는데 단지 바빠서 정신을 못 차릴정도로 ....,3년 전
4,알뜰신잡에 나와서인지 사람많음. 맛도 대박! 다만 실내는 좁음,7년 전
2,외관 내관은 깔끔. 신선도 그럭저럭. 음식마다 간이 다 다름.,3년 전
5,객 그리고 주인 모두 욕삼이 없는 그런 따뜻한 곳이었어요.,7년 전
5,정갈하게  잘나오네요..바쁜데도  친절히  설명해주시고요~한번  가볼만해요~~^^,4년 전
4,"대체적으로 괜찮은 편이 없습니다만
엄청 기대하고 가서 그런지 기대만큼은 아니었네요.",3년 전
4,가격대비 푸짐한 음식. 카드결제시 부가세 항목 확인 요망함.,8년 전
1,인당4만원 정말 돈이 너무 아까워요.. 니맛도내맛도아님,4년 전
4,음식이 꽤 많아요 맛도 있어요,3년 전
3,분위기는 좋았지만 음식맛은 쏘쏘~~,2년 전
4,가격에 비해.. 또 가고 싶단생각이 마구마구들진 않네요.,3년 전
4,술을 많이 하지 않는 식사 위주라면 일반 횟집이 나을 수도 있을 것같아요.,4년 전
3,다양한 요리이긴하나 가격대비 는비쌈,7년 전
5,"정갈하고, 다양한 안주들 친절한 점원분들과 사장님 후회없는 선택입니다",6년 전
2,너무 유명세 맛이 변했어요. 가격도 만만치 않아요.,7년 전
3,다찌라기 보단 회코스라고 말하는게 맞습니다 다찌랑 틀려요,2년 전
3,관광객을 위한 장소인듯 합니다.음식은 별로,4년 전
1,"생각보다 별로임
가격대비 해산물이 없음",7년 전
2,뭔가 대량생산된 맛,7년 전
