별점,리뷰,날짜
5,"해산물이 옴총 신선하고 너무 맛잇어요ㅜㅜ
하나도 비리지 않고 뭔가 바다의맛이 풍겻어요ㅜ
또 먹으러 가고싶네용!! 매장도 깨끗하고 사장님도 친절하세요",2년 전
5,손님이 많아서 그런지 회전율이 좋아서 회가 모두 싱싱하고 맛있었어요 상차림에 올라온 밑반찬들도 다 맛깔스럽고 다양하게 나와서 좋았습니다 가성비 좋은 식당이예요,2년 전
5,통영 놀러가서 방문햇는데 스끼다시도 잘나오고 회는 물론 매운탕 끝내줫어요~~! 직원분들도 친절하셧어요 가게도 깨끗합니다,1년 전
5,평소 해산물을 좋아하는데 요근래 먹어본 곳 중 가장 신선하니 맛있었습니다. 양도 푸짐하고 많아서 정말 배터지게 먹은 것 같아요ㅎㅎ 사장님도 푸근하니 친절하셔서 기분좋게 식사하다 갑니다!,4년 전
5,인생 맛집 등극이에요ㅠㅠ 입구에 들어서자마자 사장님이 반겨주셨고 밑반찬이나 회나 해산물까지 깔끔하게 나오더라고요 진짜 신선했구요!! 나중에 가족들 데리고 오고 싶은 곳이었습니다,2년 전
5,"리뷰가 좋은데 이유가 있네요. 어르신들 모시고 방문했는데 좋아하셨어요. 싱싱하고 가성비가 정말 좋았습니다.
나오는 구성을 보고 어쩔수 없이 술마시고 대리 불렀습니다.
놀러가서 먹었던 음식들중에 제일 후회없이 먹었습니다!",3년 전
5,"직접 다녀와보니 괜찮았어요
전체적으로 친절하시고 내부도 청결해서 좋았고 음식도 잘 나오고 깔끔하고 맛있게 먹고 왔네요 다음번에 또 한번 방문하고싶어요",2년 전
5,다찌 추천해용!! 여러가지 해물을 한꺼번에 다 맛 볼 수 있는데 가성비 좋은거 같아요! 맛도 있고>< 뷰도 바로 앞에 바다여서 너무 좋고~~ 라면도 짱맛잇어용!!,2년 전
5,종류는 뭐 그냥저냥 많지도않고 적지도않았어요 맛은 깔끔한게 좋았구요.. 근데 약간 음식이 늦게나오더라구요 그래도 맛이 좋아 괜찮은 식당입니다.,2년 전
5,여기 아주 맛잇어요.다찌한상 아주맛있게 잘먹구가요^^ 완전 추천합니다♡ 해산물 싱싱하고 강추강추,1년 전
5,"통영놀러가서 울산다찌 방문했는데 바다가 보이는 뷰도좋고 해산물이 싱싱해서 더 맛있었던것 같아요!!  푸짐하고 배부르게 먹고갑니다ㅎㅎ 저녁식사로 잘선택한것 같네요, 추천!!^^",2년 전
5,"이번 여행에서 맛있게 먹은 음식이예요
제철 해산물 위주로 나오다보니 그때그때 나오는것이 조금씩 다른거같아요~~
워낙 해산물을 좋아해서 배터지게 잘 먹었네요",2년 전
5,음식이 정말 정갈하게 잘 나와서 맛있기도 했지만 양도 푸짐하고 가짓수도 많아서 배부르게 잘 먹다가 갑니다! 다음에 또 방문할거에요😆…,1년 전
5,"재료가 싱싱하니 음식이 맛없을 수가 없네요.
반찬들까지 정갈하니 좋았어요. ^^
회 생각나면 또 올게요.",1년 전
5,"회가 너무 신선하고 좋았어요! 날이 좋을때 먹어서인지 더 좋았던것 같기도 합니다 ㅎㅎ 회를 다 먹고 마무리는 역시 해물탕..!!
해물탕도 맛있게 잘먹었습니다
어머니는 회덮밥을 좋아하셔서 같이 먹었는데 회덮밥도 엄청 만족해하시더라고요!!",3년 전
5,"친구가 추천해줘서 왔는데 사람도 많고
북적북적하네요ㅎ 맛있게 잘 먹고 갑니다! :)
주차장도 넓고 가성비 좋은 횟집이에요!",1년 전
5,"진짜 회가 쫄깃하고 신선해요!!
생선구이에 살도 많아서 밥이랑 먹기 딱 좋아요
다찌들..진짜 푸짐하고 알차게 나와서
술을 더 먹고 나왔다는! 해산물 못 먹는 친구들은
다른 찬들로 안주하면 되서 한잔 하기 딱 좋은 곳이에요.",4년 전
5,오랜만에 바다에 여행가서 방문했는데 사장님도 너무 친절하시고 해산물이 신선해서 그런지 너무 맛있더라구요! 밑반찬들도 입에 딱 맞았습니다ㅎㅎ 다음에도 또 방문하고 싶어요,2년 전
5,"지인 소개로 통영여행중 가봤는데 너무 맛있네요 ~
기본으로 나오는 스끼도 잘나오고 회도 통통하니 맛있구용 재방문 의사 100% 입니다  다른 지인들도 소개해줘야겠어용~ㅎ",1년 전
5,"다찌기본상으로 먹었어요!!
기본인데도 구성 알차고 해산물들이 신선해서 넘 맛있더라구옹~~ 소주가 술술 넘어가는 맛이었습니다!! 적당히 배 채우고 나왔어요 ㅎㅎ!!!양이 딱입니다",2년 전
5,아무래도 통영이 관광지다보니 가격이 쎈편이였는데 여긴 다른데보다 가격도 적당한 편이였어요 가게도 깔끔해서 좋았어요 특히 회가 진짜 신선!! 두께도 적당히 도톰하게 잘라줘서 제스타일이였어요 사장님도 친절하셨고 다음에 통영갈 기회가 된다면 또 들릴까해요,4년 전
5,"깔끔하면서 음식도 잘 나와서 괜찮고
전체적으로 분위기도 좋아서 맘에 들었어요
다양하게 해산물을 먹을 수 있어서 좋네여",1년 전
5,해산물에서 비린내도 하나도 안나고 엄청 신선한 상태에서 음식이 바로 나와서 너무 맛있게 먹었어요.,11달 전
5,"여기 완전 회 맛집!!!!
가족들이랑 놀러왔다가 다찌 큰상
주문했는데 완전 풍성하고 회도 신선했어요
기본 나오는 전이랑 옥수수콘 다 너무 맛있어서 한번 더 달라고 했네요 ㅋㅋㅋ 가성비 굳굳",2년 전
1,통영에 다찌라는 문화를 느껴보러 방문했는데 전혀 다찌문화를 느끼지 못함. 그냥 음식점인데 해산물 세트를 파는 곳이다 생각됨. 술을 많이 먹는다고해서 음식을 더주는 곳도 아니고 정해진 음식을 1인당 4만원씩 내고 2시간 안에 먹는곳임 . 시간제한 때문인지 앉자마자 쉴새없이 안주가 나옴. 조금 천천히 달라고 했을 정도임. 마지막엔 술을 먹다 안주가 약간 부족해 조금 더 줄수 없냐고 물었는데 대답도 안해줘서 같이간 일행이랑 바로 자리에서 일어남.,2년 전
5,"현지 지인분 추천으로 간곳인데 회가 정말 싱싱해서 너무너무 맛있게 잘먹고 왔습니다~~
음식도 너무너무 맛있고 가격도 합리적이어서 좋았네요
앞으로도 재방문 의사 있습니다",2년 전
5,"오랜만에 회가먹고싶어 방문했어요~^^
회도넘신선하고 스끼구성도 넘좋고
회도 적당히 도톰하니 식감도 쫄깃하고
넘좋았어요 ~~👍👍",1년 전
5,"와!!! 기본상이 이랗게 푸짐한건 처음입니다.
회도 싱싱하고 식감좋고 맛도 좋고
분위기에 취해 술이 그냥 쭉쭉들어가네요~~~~~",1년 전
4,"가족여행으로 갔다가 우연히 들린집이었는데
저랑 식구들은 맛있게 먹었네요 !직원분들도 친절하시고 무엇보다 음식이 싱싱하고 맛있었습니다~",2년 전
5,재료가 너무 신선하고 종류가 어마어마하게 나와요! 배터지도록 알차게 먹었네용ㅋㅋ 역시 통영하면 회랑 해산물인거같아요 ㅎㅎ 부모님 꼭 모시고 다시 한번 방문하고 싶네요!!,2년 전
5,통영 여행 왔다가 후기 복불복이지만 궁금해서 들려봤어요. 전 나름 괜찮았어요. 뷰도 좋고 회도 싱싱하니 꼬들하네요.,1년 전
