별점,리뷰,날짜
1/5,"바다뷰좋고
직원분 친절하고
취향대로 호텔 평수정해서
쉴수있음",8달
5/5,깨끗하고 조용함. 아이들과 다녀오기 좋음. 가성비도 좋은 듯함. 일출보기 좋음.,8달
4/5,"친절한 직원들
맛있는 조식
뷰 좋은 숙소위치
콘센트 부족이나 노후화된 부분과 청소관련 규정이 아쉽다",11달
4/5,"스위트룸
단양소노문과 구조 똑같음.뷰좋음.
침구 포근산뜻. 시설 낡았으나 청결상태매우좋음. 직원 친절. 조식 상당히맛있고  조식당 뷰좋음. 뒷쪽산책로 화려하지않지만 조용 깨끗 고즈넉함.  주차 너무힘듬 공간부족 딴동네주차하고오는 수준 욕이절로나옴.
가성비급으로 가족과 관광후 휴식면에서 이만하면 잘한여행이라봄 재방문의사 90",2년
3/5,실내는 얼마전에 리모델링 했다고 했는데 가보니 깔끔함. 주차는 불편하고 내년 2월까지 외부 공사 중이라 오전 9시부터 공사소음이 있음. 굳이 추가액 주고 오션뷰 할 필요 없이 요트쪽도 훌륭함,2년
5/5,"시설이야 그냥 저냥 쏘쏘지만 나쁘지 않은게 좋네요.
바다뷰가 좋아요.
주변 산책길도 좋고 조식도 괜찮았네요.",1년
5/5,"시설은 무난합니다
깨끗하고 일하시는 분들이 아주 친절했고요
바다 쪽 전망 방은 추가요금이 있다고 했는데 아침 일찍 일정이 있어 굳이 추가요금까지 내고 바다 볼 것까지야 없을 것 같아 주는 대로 방을 받았는데 어느 방향이든 바다가 잘 보이는 환경이라 묵은 방에서도 나름 바다를 볼 수 있어 추가요금 안 내기를 잘 했다는 생각을 했습니다
미륵산이 가까운 점은 좋았지만 통영 외곽에 위치하고 있어 중심지와의 접근성은 좀 떨어집니다
주차장이 건물과 붙어 있지 않아 다른 여행지 숙소와 비교하면 차를 세워 두고 좀 걸어야 하는 점이 불편했습니다
그래도 짐 싣고 내리기 위해 로비 앞에 차를 세워 두기에는 불편함이 없어 크게 힘들지는 않았습니다
비용 대비 시설 전망 편의시설 서비스 모두 만족했습니다",2년
3/5,"객실은 리모델링을 했는지 오래된 건물이지만 깨끗합니다.
타올 추가는 별도금액을 지불해야되고, 갈때마다 느끼는거지만 위치가 좋아  (바다뷰도 볼수있고해서)가지만 주차는 너무 불편합니다.
노상 주차로 리조트에서 먼곳까지 걸어가야 주차가능할때가 많습니다.",2년
4/5,"오션뷰 25,000원추가 했는데 돈이 아깝지 않았어요. 사우나 정말 좋아요. 이번은 푹쉬다 오는 여행이었어요. 자전거이용해도 괜찮고 그냥 걷기에도 좋아요. 볼링. 탁구하고 통영중앙시장에서 충무김밥, 회떠서 배불리 먹었었네요. 회짱!",2년
4/5,"시설이 오래돼서 그런지 엘리베이터  이용 불편하고, 룸 컨디션도 최상은 아니다. 그러나 위치가 좋아서 바다조망뷰가 괜찮고, 요트선착장이 가까워 제승당 가기에도 적합하다. 조식도 괜찮음.",2년
